"city_ID","most_recent_observation","most_recent_observation_type","scientific_name","city","state","longitude_coordinate","latitude_coordinate","address","native","greater_metro","tree_ID","planted_date","retired_date","common_name","location_type","zipcode","neighborhood","location_name","ward","district","overhead_utility","diameter_breast_height_CM","condition","height_M","height_binned_M","diameter_breast_height_binned_CM","percent_population"
6117,2004,"inventory_date","Acer buergerianum","Atlanta","Georgia",-84.50712,33.769111,"Bolton Rd","introduced","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6118,2004,"inventory_date","Acer buergerianum","Atlanta","Georgia",-84.507058,33.769153,"Bolton Rd","introduced","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6119,2004,"inventory_date","Acer buergerianum","Atlanta","Georgia",-84.506982,33.769188,"Bolton Rd","introduced","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6120,2004,"inventory_date","Acer buergerianum","Atlanta","Georgia",-84.506739,33.769211,"Bolton Rd","introduced","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6121,2004,"inventory_date","Acer buergerianum","Atlanta","Georgia",-84.506678,33.769183,"Bolton Rd","introduced","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6122,2004,"inventory_date","Acer buergerianum","Atlanta","Georgia",-84.506666,33.769134,"Bolton Rd","introduced","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6123,2004,"inventory_date","Acer buergerianum","Atlanta","Georgia",-84.506658,33.769102,"Bolton Rd","introduced","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6124,2004,"inventory_date","Acer buergerianum","Atlanta","Georgia",-84.504779,33.775306,"Bolton Rd","introduced","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6125,2004,"inventory_date","Acer buergerianum","Atlanta","Georgia",-84.504712,33.77534,"Bolton Rd","introduced","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6126,2004,"inventory_date","Acer buergerianum","Atlanta","Georgia",-84.504615,33.7754,"Bolton Rd","introduced","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6127,2004,"inventory_date","Acer buergerianum","Atlanta","Georgia",-84.504511,33.775453,"Bolton Rd","introduced","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6128,2004,"inventory_date","Acer buergerianum","Atlanta","Georgia",-84.504255,33.775593,"Bolton Rd","introduced","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6129,2004,"inventory_date","Ulmus alata","Atlanta","Georgia",-84.504196,33.775624,"Bolton Rd","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6130,2004,"inventory_date","Ulmus alata","Atlanta","Georgia",-84.50414,33.775659,"Bolton Rd","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6131,2004,"inventory_date","Ulmus alata","Atlanta","Georgia",-84.504066,33.775696,"Bolton Rd","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6132,2004,"inventory_date","Quercus shumardii","Atlanta","Georgia",-84.50398,33.775737,"Bolton Rd","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6133,2004,"inventory_date","Quercus shumardii","Atlanta","Georgia",-84.503876,33.775775,"Bolton Rd","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6134,2004,"inventory_date","Quercus shumardii","Atlanta","Georgia",-84.503769,33.775815,"Bolton Rd","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6135,2004,"inventory_date","Quercus shumardii","Atlanta","Georgia",-84.503676,33.77584,"Bolton Rd","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6136,2004,"inventory_date","Quercus shumardii","Atlanta","Georgia",-84.503571,33.775859,"Bolton Rd","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6137,2004,"inventory_date","Quercus nuttallii","Atlanta","Georgia",-84.50333,33.775907,"Bolton Rd","no_info","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6138,2004,"inventory_date","Quercus nuttallii","Atlanta","Georgia",-84.503226,33.775922,"Bolton Rd","no_info","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6139,2004,"inventory_date","Quercus nuttallii","Atlanta","Georgia",-84.503118,33.775948,"Bolton Rd","no_info","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6140,2004,"inventory_date","Quercus nuttallii","Atlanta","Georgia",-84.503014,33.77597,"Bolton Rd","no_info","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6141,2004,"inventory_date","Quercus nuttallii","Atlanta","Georgia",-84.502884,33.776017,"Bolton Rd","no_info","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6142,2004,"inventory_date","Quercus nuttallii","Atlanta","Georgia",-84.502765,33.776076,"Bolton Rd","no_info","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6143,2004,"inventory_date","Quercus nuttallii","Atlanta","Georgia",-84.502668,33.776138,"Bolton Rd","no_info","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6144,2004,"inventory_date","Quercus nuttallii","Atlanta","Georgia",-84.502583,33.776207,"Bolton Rd","no_info","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6145,2004,"inventory_date","Quercus nuttallii","Atlanta","Georgia",-84.50284,33.776191,"Bolton Rd","no_info","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6146,2004,"inventory_date","Acer rubrum","Atlanta","Georgia",-84.502776,33.776228,"Bolton Rd","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6147,2004,"inventory_date","Acer rubrum","Atlanta","Georgia",-84.502713,33.776278,"Bolton Rd","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6148,2004,"inventory_date","Acer rubrum","Atlanta","Georgia",-84.502643,33.776328,"Bolton Rd","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6149,2004,"inventory_date","Acer rubrum","Atlanta","Georgia",-84.502584,33.776378,"Bolton Rd","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6150,2004,"inventory_date","Nyssa sylvatica","Atlanta","Georgia",-84.502528,33.776431,"Bolton Rd","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6151,2004,"inventory_date","Quercus shumardii","Atlanta","Georgia",-84.502472,33.776478,"Bolton Rd","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,2004,"inventory_date","Quercus shumardii","Atlanta","Georgia",-84.502413,33.776534,"Bolton Rd","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6153,2004,"inventory_date","Quercus shumardii","Atlanta","Georgia",-84.502402,33.776484,"Bolton Rd","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6154,2004,"inventory_date","Quercus shumardii","Atlanta","Georgia",-84.502461,33.776431,"Bolton Rd","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6155,2004,"inventory_date","Quercus shumardii","Atlanta","Georgia",-84.502513,33.776378,"Bolton Rd","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6156,2004,"inventory_date","Liriodendron tulipifera","Atlanta","Georgia",-84.504411,33.775378,"Bolton Rd","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6157,2004,"inventory_date","Ulmus alata","Atlanta","Georgia",-84.504362,33.775406,"Bolton Rd","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6158,2004,"inventory_date","Ulmus alata","Atlanta","Georgia",-84.50431,33.775438,"Bolton Rd","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6159,2004,"inventory_date","Ulmus alata","Atlanta","Georgia",-84.504255,33.775466,"Bolton Rd","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6160,2004,"inventory_date","Acer rubrum","Atlanta","Georgia",-84.50421,33.775488,"Bolton Rd","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6161,2004,"inventory_date","Acer rubrum","Atlanta","Georgia",-84.504151,33.775522,"Bolton Rd","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6162,2004,"inventory_date","Acer rubrum","Atlanta","Georgia",-84.504798,33.775362,"Bolton Rd","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16661,2009,"inventory_date","Lagerstroemia indica","Atlanta","Georgia",-84.369791,33.749214,"Boulevard","introduced","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16662,2009,"inventory_date","Lagerstroemia indica","Atlanta","Georgia",-84.369708,33.749161,"Boulevard","introduced","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16663,2009,"inventory_date","Lagerstroemia indica","Atlanta","Georgia",-84.369727,33.749174,"Boulevard","introduced","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16664,2009,"inventory_date","Lagerstroemia indica","Atlanta","Georgia",-84.369625,33.749063,"Boulevard","introduced","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16665,2009,"inventory_date","Lagerstroemia indica","Atlanta","Georgia",-84.368997,33.748572,"Boulevard","introduced","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16666,2009,"inventory_date","Lagerstroemia indica","Atlanta","Georgia",-84.369255,33.748797,"Boulevard","introduced","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16667,2009,"inventory_date","Lagerstroemia indica","Atlanta","Georgia",-84.369416,33.748916,"Boulevard","introduced","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16668,2009,"inventory_date","Lagerstroemia indica","Atlanta","Georgia",-84.36929,33.748815,"Boulevard","introduced","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16669,2009,"inventory_date","Lagerstroemia indica","Atlanta","Georgia",-84.369335,33.748786,"Boulevard","introduced","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16670,2009,"inventory_date","Ulmus americana","Atlanta","Georgia",-84.369544,33.749005,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16671,2009,"inventory_date","Ulmus americana","Atlanta","Georgia",-84.369523,33.748996,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16672,2009,"inventory_date","Ulmus americana","Atlanta","Georgia",-84.369743,33.749125,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16673,2009,"inventory_date","Ulmus americana","Atlanta","Georgia",-84.369448,33.748942,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16674,2009,"inventory_date","Ulmus americana","Atlanta","Georgia",-84.369614,33.749058,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16675,2009,"inventory_date","Ulmus americana","Atlanta","Georgia",-84.369507,33.749,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16676,2009,"inventory_date","Ulmus americana","Atlanta","Georgia",-84.369518,33.748987,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16677,2009,"inventory_date","Cercis canadensis","Atlanta","Georgia",-84.37088,33.750338,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16678,2009,"inventory_date","Cercis canadensis","Atlanta","Georgia",-84.370837,33.750285,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16679,2009,"inventory_date","Cercis canadensis","Atlanta","Georgia",-84.371073,33.750695,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16680,2009,"inventory_date","Cercis canadensis","Atlanta","Georgia",-84.370623,33.750249,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16681,2009,"inventory_date","Cercis canadensis","Atlanta","Georgia",-84.370923,33.750535,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16682,2009,"inventory_date","Cercis canadensis","Atlanta","Georgia",-84.369867,33.749325,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16683,2009,"inventory_date","Cercis canadensis","Atlanta","Georgia",-84.369844,33.749272,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16684,2009,"inventory_date","Cercis canadensis","Atlanta","Georgia",-84.369734,33.749219,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16685,2009,"inventory_date","Cercis canadensis","Atlanta","Georgia",-84.36967,33.749166,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16686,2009,"inventory_date","Gymnocladus dioicus","Atlanta","Georgia",-84.369224,33.748771,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16687,2009,"inventory_date","Pinus taeda","Atlanta","Georgia",-84.369172,33.748737,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16688,2009,"inventory_date","Pinus taeda","Atlanta","Georgia",-84.369137,33.748708,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16689,2009,"inventory_date","Pinus taeda","Atlanta","Georgia",-84.369016,33.748631,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16690,2009,"inventory_date","Pinus taeda","Atlanta","Georgia",-84.369775,33.749229,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16691,2009,"inventory_date","Pinus taeda","Atlanta","Georgia",-84.369705,33.749176,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16692,2009,"inventory_date","Pinus taeda","Atlanta","Georgia",-84.369641,33.749122,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16693,2009,"inventory_date","Pinus taeda","Atlanta","Georgia",-84.369578,33.749065,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16694,2009,"inventory_date","Pinus taeda","Atlanta","Georgia",-84.369502,33.748997,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16695,2009,"inventory_date","Pinus taeda","Atlanta","Georgia",-84.369427,33.74893,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16696,2009,"inventory_date","Pinus taeda","Atlanta","Georgia",-84.369352,33.748872,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16697,2009,"inventory_date","Pinus taeda","Atlanta","Georgia",-84.370238,33.749638,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16698,2009,"inventory_date","Pinus taeda","Atlanta","Georgia",-84.370284,33.749672,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16699,2009,"inventory_date","Pinus taeda","Atlanta","Georgia",-84.370209,33.749706,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16700,2009,"inventory_date","Pinus taeda","Atlanta","Georgia",-84.37029,33.74973,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16701,2009,"inventory_date","Pinus taeda","Atlanta","Georgia",-84.37025,33.749822,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16702,2009,"inventory_date","Pinus taeda","Atlanta","Georgia",-84.370401,33.750039,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16703,2009,"inventory_date","Pinus taeda","Atlanta","Georgia",-84.370476,33.750169,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16704,2009,"inventory_date","Pinus taeda","Atlanta","Georgia",-84.370529,33.750198,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16705,2009,"inventory_date","Pinus taeda","Atlanta","Georgia",-84.370644,33.750241,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16706,2009,"inventory_date","Pinus taeda","Atlanta","Georgia",-84.370708,33.750343,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16707,2009,"inventory_date","Cercis canadensis","Atlanta","Georgia",-84.370145,33.749566,"Boulevard","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16708,2009,"inventory_date","Quercus nuttallii","Atlanta","Georgia",-84.370715,33.750127,"Boulevard","no_info","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16709,2009,"inventory_date","Quercus nuttallii","Atlanta","Georgia",-84.370713,33.750171,"Boulevard","no_info","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16710,2009,"inventory_date","Quercus nuttallii","Atlanta","Georgia",-84.370754,33.75021,"Boulevard","no_info","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16711,2009,"inventory_date","Quercus nuttallii","Atlanta","Georgia",-84.370796,33.750228,"Boulevard","no_info","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22012,2012,"inventory_date","Magnolia virginiana","Atlanta","Georgia",-84.359484,33.78498,"Brookridge Dr","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22013,2012,"inventory_date","Magnolia virginiana","Atlanta","Georgia",-84.359598,33.785026,"Brookridge Dr","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22014,2012,"inventory_date","Fagus grandiflora","Atlanta","Georgia",-84.359647,33.785011,"Brookridge Dr","no_info","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22015,2012,"inventory_date","Fagus grandiflora","Atlanta","Georgia",-84.359518,33.784967,"Brookridge Dr","no_info","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22016,2012,"inventory_date","Fagus grandiflora","Atlanta","Georgia",-84.359454,33.784944,"Brookridge Dr","no_info","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14880,2008,"inventory_date","Acer rubrum","Atlanta","Georgia",-84.347019,33.736225,"Brownwood Ave","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14881,2008,"inventory_date","Acer rubrum","Atlanta","Georgia",-84.346976,33.736046,"Brownwood Ave","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14882,2008,"inventory_date","Quercus shumardii","Atlanta","Georgia",-84.346772,33.736071,"Brownwood Ave","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14883,2008,"inventory_date","Nyssa sylvatica","Atlanta","Georgia",-84.347169,33.736278,"Brownwood Ave","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14884,2008,"inventory_date","Cercis canadensis","Atlanta","Georgia",-84.347008,33.736657,"Brownwood Ave","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14885,2008,"inventory_date","Quercus lyrata","Atlanta","Georgia",-84.346912,33.736278,"Brownwood Ave","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24028,2013,"inventory_date","Liriodendron tulipifera","Atlanta","Georgia",-84.394577,33.729817,"Buena Vista Ave","naturally_occurring","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21867,2012,"inventory_date","Chionanthus retusus","CollegePark","Georgia",-84.430833,33.66155,"Cambridge Ave","introduced","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21868,2012,"inventory_date","Chionanthus retusus","CollegePark","Georgia",-84.430962,33.66155,"Cambridge Ave","introduced","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21869,2012,"inventory_date","Chionanthus retusus","CollegePark","Georgia",-84.431648,33.661496,"Cambridge Ave","introduced","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21870,2012,"inventory_date","Chionanthus retusus","CollegePark","Georgia",-84.43109,33.661496,"Cambridge Ave","introduced","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21871,2012,"inventory_date","Chionanthus retusus","CollegePark","Georgia",-84.431798,33.661568,"Cambridge Ave","introduced","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21872,2012,"inventory_date","Chionanthus retusus","CollegePark","Georgia",-84.431391,33.661496,"Cambridge Ave","introduced","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21873,2012,"inventory_date","Chionanthus retusus","CollegePark","Georgia",-84.431133,33.661425,"Cambridge Ave","introduced","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14152,2008,"inventory_date","Quercus nuttallii","Atlanta","Georgia",-84.392096,33.762376,"Centenial Park Dr","no_info","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14153,2008,"inventory_date","Quercus nuttallii","Atlanta","Georgia",-84.392086,33.762557,"Centenial Park Dr","no_info","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14154,2008,"inventory_date","Quercus nuttallii","Atlanta","Georgia",-84.392209,33.763379,"Centenial Park Dr","no_info","Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
